https://openei.org/datasets/files/961/pub/COMMERCIAL_LOAD_DATA_E_PLUS_OUTPUT/USA_CA_Los.Angeles.Intl.AP.722950_TMY3/RefBldgMediumOfficeNew2004_7.1_5.0_3B_USA_CA_LOS_ANGELES.csv
Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),Electricity:Facility [kW](Monthly)
 01/01  01:00:00,52.8818870336,1.50079600107,0.0,17.8057388563,2.68041601173,16.0824960704,0.171992521292,0.151992521292,0.02
 01/01  02:00:00,50.8833681127,1.33389563058,0.0,15.9741203059,2.68041601173,16.0824960704,0.174642556343,0.154642556343,0.02
 01/01  03:00:00,56.5118679626,1.66736953822,0.0,21.2691462482,2.68041601173,16.0824960704,1.44681000704,0.343827020323,1.10298298672
 01/01  04:00:00,52.4144029698,1.33389563058,0.0,17.505155163,2.68041601173,16.0824960704,0.414647601424,0.394647601424,0.02
 01/01  05:00:00,59.9406302651,1.66736953822,0.0,24.6979085507,2.68041601173,16.0824960704,1.18290697675,1.16290697675,0.02
 01/01  06:00:00,55.0672718292,1.33389563058,0.0,20.1580240225,2.68041601173,16.0824960704,2.09509696969,0.992010461503,1.10308650819
 01/01  07:00:00,63.0132933989,1.66736953822,0.0,27.7705716845,2.68041601173,16.0824960704,1.66641013956,1.64641013956,0.02
 01/01  08:00:00,43.7269037991,1.33389563058,0.0,21.154322659,2.68041601173,16.0824960704,2.47050933868,1.36757635687,1.10293298181
 01/01  09:00:00,42.0785278156,1.66736953822,0.0,21.6398061012,2.68041601173,16.0824960704,1.5624843567,1.5424843567,0.02
 01/01  10:00:00,32.2527461865,1.33389563058,0.0,12.1474983798,2.68041601173,16.0824960704,0.372118564296,0.352118564296,0.02
 01/01  11:00:00,29.2083660216,0.837770185741,0.0,9.59924365965,2.68041601173,16.0824960704,1.2476081358,0.144675771051,1.10293236475
 01/01  12:00:00,25.0308049356,0.670216148593,0.0,5.58923661082,2.68041601173,16.0824960704,0.02,0.0,0.02
 01/01  13:00:00,18.7713521762,0.0,0.0,0.0,2.68041601173,16.0824960704,1.10300150352,0.0,1.10300150352
 01/01  14:00:00,18.7713521762,0.0,0.0,0.0,2.68041601173,16.0824960704,0.02,0.0,0.02
 01/01  15:00:00,18.7713521762,0.0,0.0,0.0,2.68041601173,16.0824960704,1.10300298075,0.0,1.10300298075
 01/01  16:00:00,18.7713521762,0.0,0.0,0.0,2.68041601173,16.0824960704,0.02,0.0,0.02
 01/01  17:00:00,23.7060188429,0.0,0.0,0.0,2.68041601173,16.0824960704,0.02,0.0,0.02
 01/01  18:00:00,36.2081919567,0.502662111445,0.0,2.13017766909,2.68041601173,16.0824960704,1.10292974084,0.0,1.10292974084
 01/01  19:00:00,38.5656934581,0.670216148593,0.0,4.32012513336,2.68041601173,16.0824960704,0.02,0.0,0.02
 01/01  20:00:00,42.2444199078,1.00369005624,0.0,7.66537767536,2.68041601173,16.0824960704,1.10292870442,0.0,1.10292870442
 01/01  21:00:00,46.5047669058,1.49981550107,0.0,11.4295992286,2.68041601173,16.0824960704,0.02,0.0,0.02
 01/01  22:00:00,49.6626451691,1.50144966773,0.0,14.5858433252,2.68041601173,16.0824960704,0.02,0.0,0.02
 01/01  23:00:00,49.5740033743,1.49981550107,0.0,14.498835697,2.68041601173,16.0824960704,1.10305071141,0.0,1.10305071141
 01/01  24:00:00,51.6355288623,1.50144966773,0.0,16.5587270184,2.68041601173,16.0824960704,0.02,0.0,0.02
 01/02  01:00:00,56.5975604461,1.49981550107,0.0,16.1615607453,2.68041601173,21.4433280938,1.28677649079,0.183759150542,1.10301734024
 01/02  02:00:00,59.3126818729,1.50144966773,0.0,18.8750480055,2.68041601173,21.4433280938,0.317577850596,0.297577850596,0.02
 01/02  03:00:00,58.5865249224,1.49981550107,0.0,18.1505252217,2.68041601173,21.4433280938,0.606225808403,0.586225808403,0.02
 01/02  04:00:00,59.3838705982,1.50144966773,0.0,18.9462367308,2.68041601173,21.4433280938,1.59242757745,0.489410776943,1.1030168005
 01/02  05:00:00,58.1542489705,1.49981550107,0.0,17.7182492697,2.68041601173,21.4433280938,0.790537776202,0.770537776202,0.02
 01/02  06:00:00,63.1791955322,1.50144966773,0.0,20.0611456531,5.36083202345,21.4433280938,1.97654484436,0.873404509509,1.10314033485
 01/02  07:00:00,227.539245971,2.96031162727,0.0,182.962334133,5.36083202345,21.4433280938,0.0440720799221,0.0240720799221,0.02
 01/02  08:00:00,204.931679347,2.96031162727,0.0,150.731308589,16.0824960704,32.6817896323,35.7475817237,34.6440943373,1.10348738644
 01/02  09:00:00,216.899330924,2.96031162727,0.0,95.279778605,48.2474882111,70.4033123869,24.8734294608,22.6851683035,2.18826115738
 01/02  10:00:00,182.150479151,2.96031162727,0.0,68.8794982603,48.2474882111,62.0547409583,11.1010834174,9.99696171459,1.10412170283
 01/02  11:00:00,167.244047897,2.96031162727,0.0,55.8996604131,48.2474882111,60.1281475517,2.93267495491,0.744315616866,2.18835933805
 01/02  12:00:00,155.458779001,2.96031162727,0.0,42.1877981104,48.2474882111,62.0547409583,2.18913194215,0.0,2.18913194215
 01/02  13:00:00,153.972361641,2.96031162727,0.179473569909,41.0662556871,48.2474882111,61.5103924513,2.18981680629,0.0,2.18981680629
