https://openei.org/datasets/files/961/pub/COMMERCIAL_LOAD_DATA_E_PLUS_OUTPUT/USA_CA_San.Francisco.Intl.AP.724940_TMY3/RefBldgWarehouseNew2004_7.1_5.0_3C_USA_CA_SAN_FRANCISCO.csv
Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Electricity:Facility [kW](Monthly),Gas:Facility [kW](Monthly)
 01/02  18:00:00,29.5319426802,0.118870178704,0.0,0.0,16.4436737891,4.04639871239,4.10254455977,4.10254455977
 01/02  19:00:00,15.7954491751,0.379624900624,0.0,0.0,5.48122459637,1.0115996781,12.9450457758,12.9450457758
 01/02  20:00:00,15.8293784877,0.413554213241,0.0,0.0,5.48122459637,1.0115996781,13.9416371903,13.9416371903
 01/02  21:00:00,16.0626441253,0.646819850838,0.0,0.0,5.48122459637,1.0115996781,21.6649705574,21.6649705574
 01/02  22:00:00,15.9382502802,0.522426005691,0.0,0.0,5.48122459637,1.0115996781,17.3301032052,17.3301032052
 01/02  23:00:00,16.133029669,0.717205394577,0.0,0.0,5.48122459637,1.0115996781,23.8694349925,23.8694349925
 01/02  24:00:00,15.9738303826,0.558006108094,0.0,0.0,5.48122459637,1.0115996781,18.4169886614,18.4169886614
 01/03  01:00:00,16.1885248192,0.772700544762,0.0,0.0,5.48122459637,1.0115996781,25.6283452988,25.6283452988
 01/03  02:00:00,16.0235421955,0.60771792102,0.0,0.0,5.48122459637,1.0115996781,19.9974228874,19.9974228874
 01/03  03:00:00,16.2458654667,0.83004119223,0.0,0.0,5.48122459637,1.0115996781,27.4604776286,27.4604776286
 01/03  04:00:00,16.0573404659,0.641516191393,0.0,0.0,5.48122459637,1.0115996781,21.066229691,21.066229691
 01/03  05:00:00,16.2824217693,0.866597494811,0.0,0.0,5.48122459637,1.0115996781,28.6260589226,28.6260589226
 01/03  06:00:00,16.1075066815,0.691682406992,0.0,0.0,5.48122459637,1.0115996781,22.671118219,22.671118219
 01/03  07:00:00,18.8991137005,3.48328942606,0.0,0.0,5.48122459637,1.0115996781,53.553199848,53.553199848
 01/03  08:00:00,30.466186202,3.48328942606,0.0,0.0,21.9248983855,5.05799839049,42.2357541493,42.2357541493
 01/03  09:00:00,49.9446590254,3.48328942606,0.0,0.0,38.3685721746,8.09279742479,27.1017965511,27.1017965511
 01/03  10:00:00,61.9187078962,3.48328942606,0.0,0.0,49.3310213673,9.10439710289,12.3852388336,12.3852388336
 01/03  11:00:00,61.9187078962,3.48328942606,0.0,0.0,49.3310213673,9.10439710289,8.39407261085,8.39407261085
 01/03  12:00:00,61.9187078962,3.48328942606,0.0,0.0,49.3310213673,9.10439710289,6.64973005036,6.64973005036
 01/03  13:00:00,55.4258836218,3.48328942606,0.0,0.0,43.8497967709,8.09279742479,4.4466239344,4.4466239344
 01/03  14:00:00,61.9187078962,3.48328942606,0.0,0.0,49.3310213673,9.10439710289,2.34571997405,2.34571997405
 01/03  15:00:00,61.9187078962,3.48328942606,0.0,0.0,49.3310213673,9.10439710289,1.94551083132,1.94551083132
 01/03  16:00:00,61.9187078962,3.48328942606,0.0,0.0,49.3310213673,9.10439710289,3.00853926271,3.00853926271
 01/03  17:00:00,63.4058745629,3.48328942606,0.0,0.0,49.3310213673,9.10439710289,4.92431781275,4.92431781275
 01/03  18:00:00,29.4130725015,0.0,0.0,0.0,16.4436737891,4.04639871239,0.0,0.0
 01/03  19:00:00,15.5404132636,0.124588989098,0.0,0.0,5.48122459637,1.0115996781,4.29893488057,4.29893488057
 01/03  20:00:00,15.7662252997,0.35040102525,0.0,0.0,5.48122459637,1.0115996781,11.9407118345,11.9407118345
 01/03  21:00:00,15.9115813023,0.495757027877,0.0,0.0,5.48122459637,1.0115996781,16.4481679913,16.4481679913
 01/03  22:00:00,16.2451462373,0.829321962825,0.0,0.0,5.48122459637,1.0115996781,27.6139268122,27.6139268122
 01/03  23:00:00,16.1934966453,0.777672370838,0.0,0.0,5.48122459637,1.0115996781,25.6486059648,25.6486059648
 01/03  24:00:00,16.6037604111,1.18793613661,0.0,0.0,5.48122459637,1.0115996781,39.4007965734,39.4007965734
 01/04  01:00:00,16.4080449934,0.992220718928,0.0,0.0,5.48122459637,1.0115996781,32.6215979226,32.6215979226
 01/04  02:00:00,16.874922231,1.45909795655,0.0,0.0,5.48122459637,1.0115996781,48.2918742923,48.2918742923
 01/04  03:00:00,16.6107846744,1.19496039996,0.0,0.0,5.48122459637,1.0115996781,39.2346038492,39.2346038492
 01/04  04:00:00,17.0925165834,1.67669230892,0.0,0.0,5.48122459637,1.0115996781,55.4534725746,55.4534725746
 01/04  05:00:00,16.7193324653,1.30350819087,0.0,0.0,5.48122459637,1.0115996781,42.7920157545,42.7920157545
 01/04  06:00:00,17.1622435329,1.74641925847,0.0,0.0,5.48122459637,1.0115996781,57.7024107747,57.7024107747
 01/04  07:00:00,18.8991137005,3.48328942606,0.0,0.0,5.48122459637,1.0115996781,82.2399076503,82.2399076503
 01/04  08:00:00,30.466186202,3.48328942606,0.0,0.0,21.9248983855,5.05799839049,71.7440211859,71.7440211859
 01/04  09:00:00,49.9446590254,3.48328942606,0.0,0.0,38.3685721746,8.09279742479,50.2469895043,50.2469895043
 01/04  10:00:00,61.9187078962,3.48328942606,0.0,0.0,49.3310213673,9.10439710289,25.6457932404,25.6457932404
 01/04  11:00:00,61.9187078962,3.48328942606,0.0,0.0,49.3310213673,9.10439710289,8.48126102152,8.48126102152
 01/04  12:00:00,61.9187078962,3.48328942606,0.0,0.0,49.3310213673,9.10439710289,4.72769048437,4.72769048437
 01/04  13:00:00,55.4258836218,3.48328942606,0.0,0.0,43.8497967709,8.09279742479,3.67099742868,3.67099742868
 01/04  14:00:00,61.9187078962,3.48328942606,0.0,0.0,49.3310213673,9.10439710289,2.13994856913,2.13994856913
 01/04  15:00:00,61.9187078962,3.48328942606,0.0,0.0,49.3310213673,9.10439710289,1.63089765755,1.63089765755
 01/04  16:00:00,61.9187078962,3.48328942606,0.0,0.0,49.3310213673,9.10439710289,1.64903644282,1.64903644282
